0	284178.77474079863	4487.211041955733
1	39048.84221174149	4487.211041955733
2	31202.36016029346	4043.3254354456753
3	35458.19729835722	2071.4778922861797
4	49512.73058146709	2071.4778922861797
5	70280.27626240341	624.0150118423534
6	100639.32517818426	624.0150118423534
7	481374.404889039	624.0150118423534
8	1087716.2460964608	624.0150118423534
9	1.5043102038091671E9	482.8056711108707
10	2.9173619318028725E10	355.579737693458
11	2.0488527340304784E7	303.3870527189498
12	4953707.647321936	210.8067984588987
13	1.0644682144986094E9	210.8067984588987
14	8.488442252059156E7	210.8067984588987
15	8.207378156085579E7	129.33396901270845
16	1.1644138648116021E8	106.0080600249906
17	6.0996082753584415E7	77.8304781784381
18	3065387.8236103477	48.598496798956276
19	3.085792620622962E7	48.598496798956276
20	8.141051066341661E8	46.59240123091587
21	1.232652427829658E9	34.1710221267153
22	3.3003072612646145E8	27.817841608475664
23	2.794568832206011E11	25.79950984667356
24	2.612538117490091E10	20.207749524602598
25	1.3322501264024961E8	20.207749524602598
26	1.4744657166782477E8	17.668236671554034
27	8065709.019039794	13.159297398452365
28	8.236523161952851E9	9.8015638596792
29	8.249018965214241E9	9.450459836303125
30	6.521593494390194E7	9.450459836303125
31	6.562856161758285E7	8.677216558558138
32	4.407240360680217E10	7.520176624053386
33	1105692.7386190232	4.811346893865405
34	7.199752791375752E7	4.118436315408401
35	4282260.744726281	1.7908157256657269
36	3737644.0624130974	1.5388850627386486
37	31137.339410234526	1.377211045171082
38	290258.02693672845	1.3324517750128724
39	152179.87090371086	0.7153245707259934
40	41631.47172713161	0.7153245707259934
41	12008.50939693743	0.2794817873819291
42	5948907.038838156	0.27948178670877866
43	2320165.641077296	0.17165997128676125
44	318340.9321841305	0.11464086400307849
45	3.578849161848204E8	0.11464086400307849
46	2459250.071224711	0.09372178978271783
47	1.4643482136675334E8	0.07876485550562684
48	1.9496696688248202E7	0.06529564073551697
49	77970.4567548132	0.062442840681979916
50	87006.9820327413	0.06201234787175203
51	92687.39648849996	0.060830841236983346
52	261824.43360121112	0.054678446811967873
53	1852027.1004805597	0.04895871993310763
54	12443.419494924407	0.04893152484187979
55	688720.0197974972	0.04893152484187979
56	19533.269164132827	0.04398669305640723
57	1.7746982144614157E8	0.043607114872724395
58	2.110351302652328E8	0.04001391675937427
59	43931.473076285874	0.0331372370839933
60	14921.812659387753	0.033137231241457954
61	600689.8106117817	0.03294074866410135
62	135068.10328857065	0.032189428157154865
63	14355.902788164367	0.03031620347275421
64	7.551192151503551E8	0.028159487330315258
65	7.551186012157754E8	0.02478570277796166
66	23169.366228496834	0.020532466874465527
67	44386.76548165561	0.020532466874465527
68	11929.851331714612	0.020532466874465527
69	18797.883873055387	0.020304518602785038
70	11864.58535481781	0.019037787462709232
71	354158.00306429545	0.01868795653391153
72	457119.0331357911	0.01733900812658007
73	4.0329695492636286E7	0.01497650509284476
74	288715.3329132818	0.014876219164102977
75	19641.780224238748	0.014301884206933124
76	23485.39007113842	0.014301884206933124
77	255735.90888910426	0.011826269781597176
78	320464.9449115344	0.011826269781597176
79	764905.3463125854	0.011788967488575608
80	18630.646869477983	0.0117188078611008
81	46525.76434046825	0.011678009940757406
82	49353.03715331565	0.01150362816317596
83	120141.21217299702	0.011300657255890911
84	224309.66284175945	0.01108127446560303
85	15198.43929023368	0.010177709118861955
86	50063.848153790044	0.010177709118861955
87	13434.29722840153	0.010096957012112995
88	19022.85178764504	0.009786270190861757
89	28601.515282512573	0.009364341200834403
90	30993.47263905331	0.009103913570328359
91	7654.140917123211	0.00900204159701623
92	24425.24576972245	0.00900204159701623
93	48040.77025686311	0.008840060985709997
94	27655.38430660286	0.00855702893275101
95	16663.49971428271	0.008505195996265869
96	54231.96037341233	0.008223082663468162
97	4.883163755732688E7	0.00797137378427415
98	14734.494937622736	0.00797137378427415
99	8416.432245763212	0.007217838949662436
