2 2 0 2 64
0	0	2
0	1	1.080604612
0	2	-0.832293673
0	3	-1.979984993
0	4	-1.307287242
0	5	0.567324371
0	6	1.920340573
0	7	1.507804509
1	0	2.479425539
1	1	1.56003015
1	2	-0.352868134
1	3	-1.500559455
1	4	-0.827861703
1	5	1.04674991
1	6	2.399766112
1	7	1.987230047
2	0	2.841470985
2	1	1.922075597
2	2	0.009177312
2	3	-1.138514008
2	4	-0.465816257
2	5	1.408795356
2	6	2.761811558
2	7	2.349275493
3	0	2.997494987
3	1	2.078099598
3	2	0.165201314
3	3	-0.982490007
3	4	-0.309792255
3	5	1.564819358
3	6	2.91783556
3	7	2.505299495
4	0	2.909297427
4	1	1.989902039
4	2	0.077003754
4	3	-1.070687566
4	4	-0.397989815
4	5	1.476621798
4	6	2.829638
4	7	2.417101936
5	0	2.598472144
5	1	1.679076756
5	2	-0.233821529
5	3	-1.381512849
5	4	-0.708815098
5	5	1.165796515
5	6	2.518812717
5	7	2.106276653
6	0	2.141120008
6	1	1.22172462
6	2	-0.691173665
6	3	-1.838864985
6	4	-1.166167234
6	5	0.708444379
6	6	2.061460581
6	7	1.648924517
7	0	1.649216772
7	1	0.729821384
7	2	-1.183076901
7	3	-2.330768221
7	4	-1.658070469
7	5	0.216541143
7	6	1.569557346
7	7	1.157021281
